"tollgate_id","time_window","direction","volume","proportion_hasetc_vehicles"
"3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","1","19","2"
"3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","29","5"
"2","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","11","2"
"1","[2016-10-23 06:40:00,2016-10-23 07:00:00)","1","33","6"
"1","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","8","3"
"3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","1","33","6"
"3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","43","4"
"2","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","25","5"
"1","[2016-10-23 07:00:00,2016-10-23 07:20:00)","1","45","6"
"1","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","17","5"
"3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","1","36","10"
"3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","51","19"
"2","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","29","8"
"1","[2016-10-23 07:20:00,2016-10-23 07:40:00)","1","41","6"
"1","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","24","10"
"3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","1","53","6"
"3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","71","17"
"2","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","35","10"
"1","[2016-10-23 07:40:00,2016-10-23 08:00:00)","1","66","12"
"1","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","30","4"
"3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","1","51","9"
"3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","66","21"
"2","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","42","11"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","57","8"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","30","8"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","61","15"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","86","21"
"2","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","48","9"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","68","9"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","28","10"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","81","21"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","87","24"
"2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","61","19"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","84","19"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","37","13"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","70","20"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","86","17"
"2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","57","12"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","80","12"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","45","13"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","94","19"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","94","26"
"2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","66","15"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","105","28"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","35","7"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","74","24"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","92","28"
"2","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","67","23"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","96","20"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","42","16"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","87","20"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","103","25"
"2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","78","24"
"1","[2016-10-23 10:00:00,2016-10-23 10:20:00)","1","90","22"
"1","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","34","11"
"3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","1","93","22"
"3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","98","19"
"2","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","75","15"
"1","[2016-10-23 10:20:00,2016-10-23 10:40:00)","1","74","15"
"1","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","51","11"
"3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","1","85","23"
"3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","97","22"
"2","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","55","9"
"1","[2016-10-23 10:40:00,2016-10-23 11:00:00)","1","83","15"
"1","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","42","12"
"3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","1","101","26"
"3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","96","17"
"2","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","68","18"
"1","[2016-10-23 11:00:00,2016-10-23 11:20:00)","1","76","17"
"1","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","34","14"
"3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","1","81","21"
"3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","78","20"
"2","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","62","11"
"1","[2016-10-23 11:20:00,2016-10-23 11:40:00)","1","88","20"
"1","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","40","9"
"3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","1","72","18"
"3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","103","22"
"2","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","54","13"
"1","[2016-10-23 11:40:00,2016-10-23 12:00:00)","1","66","16"
"1","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","23","6"
"3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","1","81","19"
"3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","99","23"
"2","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","39","10"
"1","[2016-10-23 12:00:00,2016-10-23 12:20:00)","1","89","22"
"1","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","33","5"
"3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","1","100","20"
"3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","78","21"
"2","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","58","12"
"1","[2016-10-23 12:20:00,2016-10-23 12:40:00)","1","98","30"
"1","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","46","11"
"3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","1","92","18"
"3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","83","20"
"2","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","53","9"
"1","[2016-10-23 12:40:00,2016-10-23 13:00:00)","1","97","22"
"1","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","44","12"
"3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","1","111","26"
"3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","101","25"
"2","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","62","13"
"1","[2016-10-23 13:00:00,2016-10-23 13:20:00)","1","103","30"
"1","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","50","18"
"3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","1","131","33"
"3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","104","32"
"2","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","80","19"
"1","[2016-10-23 13:20:00,2016-10-23 13:40:00)","1","84","13"
"1","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","56","16"
"3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","1","153","32"
"3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","119","30"
"2","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","78","22"
"1","[2016-10-23 13:40:00,2016-10-23 14:00:00)","1","91","19"
"1","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","62","15"
"3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","1","112","30"
"3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","124","30"
"2","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","65","13"
"1","[2016-10-23 14:00:00,2016-10-23 14:20:00)","1","113","31"
"1","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","52","23"
"3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","1","133","34"
"3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","142","41"
"2","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","73","18"
"1","[2016-10-23 14:20:00,2016-10-23 14:40:00)","1","109","24"
"1","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","64","22"
"3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","1","101","23"
"3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","134","28"
"2","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","95","21"
"1","[2016-10-23 14:40:00,2016-10-23 15:00:00)","1","114","26"
"1","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","71","22"
"3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","1","106","31"
"3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","139","32"
"2","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","76","19"
"1","[2016-10-23 15:00:00,2016-10-23 15:20:00)","1","101","33"
"1","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","61","20"
"3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","1","137","29"
"3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","122","33"
"2","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","76","18"
"1","[2016-10-23 15:20:00,2016-10-23 15:40:00)","1","124","41"
"1","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","65","22"
"3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","1","117","28"
"3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","109","26"
"2","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","83","16"
"1","[2016-10-23 15:40:00,2016-10-23 16:00:00)","1","114","36"
"1","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","61","18"
"3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","1","89","24"
"3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","133","37"
"2","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","74","17"
"1","[2016-10-23 16:00:00,2016-10-23 16:20:00)","1","104","34"
"1","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","60","17"
"3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","1","95","24"
"3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","122","31"
"2","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","61","12"
"1","[2016-10-23 16:20:00,2016-10-23 16:40:00)","1","113","35"
"1","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","58","15"
"3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","1","91","33"
"3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","110","32"
"2","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","72","19"
"1","[2016-10-23 16:40:00,2016-10-23 17:00:00)","1","108","27"
"1","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","62","12"
"3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","1","104","32"
"3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","122","32"
"2","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","61","11"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","113","31"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","43","15"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","80","27"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","107","32"
"2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","88","27"
"1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","1","105","23"
"1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","37","13"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","1","81","19"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","124","32"
"2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","56","13"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","106","25"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","46","12"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","76","13"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","82","15"
"2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","54","16"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","77","18"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","44","13"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","78","15"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","65","16"
"2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","49","16"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","91","24"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","30","10"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","88","23"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","80","19"
"2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","45","7"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","49","19"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","22","9"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","79","21"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","74","25"
"2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","50","13"
"1","[2016-10-23 19:00:00,2016-10-23 19:20:00)","1","54","14"
"1","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","40","12"
"3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","1","58","14"
"3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","74","20"
"2","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","34","10"
"1","[2016-10-23 19:20:00,2016-10-23 19:40:00)","1","48","9"
"1","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","26","9"
"3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","1","74","16"
"3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","53","18"
"2","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","32","5"
"1","[2016-10-23 19:40:00,2016-10-23 20:00:00)","1","45","12"
"1","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","23","4"
"3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","1","72","14"
"3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","52","9"
"2","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","25","5"
"1","[2016-10-23 20:00:00,2016-10-23 20:20:00)","1","40","11"
"1","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","23","6"
"3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","1","45","9"
"3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","55","15"
"2","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","37","2"
"1","[2016-10-23 20:20:00,2016-10-23 20:40:00)","1","48","10"
"1","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","25","5"
"3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","1","36","11"
"3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","56","20"
"2","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","34","6"
"1","[2016-10-23 20:40:00,2016-10-23 21:00:00)","1","50","13"
"1","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","24","7"
"3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","1","41","12"
"3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","50","11"
"2","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","33","2"
"1","[2016-10-23 21:00:00,2016-10-23 21:20:00)","1","30","5"
"1","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","17","6"
"3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","1","34","9"
"3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","34","14"
"2","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","29","8"
"1","[2016-10-23 21:20:00,2016-10-23 21:40:00)","1","35","12"
"1","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","8","3"
"3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","1","42","7"
"3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","33","6"
"2","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","22","5"
"1","[2016-10-23 21:40:00,2016-10-23 22:00:00)","1","26","7"
"1","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","11","4"
"3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","1","32","9"
"3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","27","4"
"2","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","21","5"
"1","[2016-10-23 22:00:00,2016-10-23 22:20:00)","1","11","3"
"1","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","15","3"
"3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","1","28","7"
"3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","31","8"
"2","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","17","3"
"1","[2016-10-23 22:20:00,2016-10-23 22:40:00)","1","21","2"
"1","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","10","2"
"3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","1","21","4"
"3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","22","3"
"2","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","13","1"
"1","[2016-10-23 22:40:00,2016-10-23 23:00:00)","1","18","3"
"1","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","6","2"
"3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","1","40","7"
"3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","19","1"
"2","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","11","3"
"1","[2016-10-23 23:00:00,2016-10-23 23:20:00)","1","8","2"
"1","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","9","2"
"3","[2016-10-23 23:00:00,2016-10-23 23:20:00)","1","15","2"
"3","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","12","1"
"2","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","20","5"
"1","[2016-10-23 23:20:00,2016-10-23 23:40:00)","1","15","2"
"1","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","7","1"
"3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","1","14","1"
"3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","11","0"
"2","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","13","3"
"1","[2016-10-23 23:40:00,2016-10-24 00:00:00)","1","16","3"
"1","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","10","2"
"3","[2016-10-23 23:40:00,2016-10-24 00:00:00)","1","11","2"
"3","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","13","2"
"2","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","4","1"
"1","[2016-10-24 00:00:00,2016-10-24 00:20:00)","1","149","31"
"1","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","9","1"
"3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","1","118","33"
"3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","14","3"
"2","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","4","0"
"1","[2016-10-24 00:20:00,2016-10-24 00:40:00)","1","66","15"
"1","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","10","1"
"3","[2016-10-24 00:20:00,2016-10-24 00:40:00)","1","94","21"
"3","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","17","0"
"2","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","3","3"
"1","[2016-10-24 00:40:00,2016-10-24 01:00:00)","1","34","3"
"1","[2016-10-24 00:40:00,2016-10-24 01:00:00)","0","4","0"
"3","[2016-10-24 00:40:00,2016-10-24 01:00:00)","1","60","13"
"3","[2016-10-24 00:40:00,2016-10-24 01:00:00)","0","12","1"
"1","[2016-10-24 01:00:00,2016-10-24 01:20:00)","1","4","1"
"1","[2016-10-24 01:00:00,2016-10-24 01:20:00)","0","4","0"
"3","[2016-10-24 01:00:00,2016-10-24 01:20:00)","1","15","4"
"3","[2016-10-24 01:00:00,2016-10-24 01:20:00)","0","16","1"
"1","[2016-10-24 01:20:00,2016-10-24 01:40:00)","1","11","2"
"1","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","5","0"
"3","[2016-10-24 01:20:00,2016-10-24 01:40:00)","1","3","0"
"3","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","20","2"
"2","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","1","1"
"1","[2016-10-24 01:40:00,2016-10-24 02:00:00)","1","8","0"
"1","[2016-10-24 01:40:00,2016-10-24 02:00:00)","0","9","1"
"3","[2016-10-24 01:40:00,2016-10-24 02:00:00)","1","6","0"
"3","[2016-10-24 01:40:00,2016-10-24 02:00:00)","0","17","1"
"1","[2016-10-24 02:00:00,2016-10-24 02:20:00)","1","5","0"
"1","[2016-10-24 02:00:00,2016-10-24 02:20:00)","0","5","1"
"3","[2016-10-24 02:00:00,2016-10-24 02:20:00)","1","6","2"
"3","[2016-10-24 02:00:00,2016-10-24 02:20:00)","0","9","0"
"1","[2016-10-24 02:20:00,2016-10-24 02:40:00)","1","7","0"
"1","[2016-10-24 02:20:00,2016-10-24 02:40:00)","0","3","0"
"3","[2016-10-24 02:20:00,2016-10-24 02:40:00)","1","5","0"
"3","[2016-10-24 02:20:00,2016-10-24 02:40:00)","0","13","0"
"1","[2016-10-24 02:40:00,2016-10-24 03:00:00)","1","8","3"
"1","[2016-10-24 02:40:00,2016-10-24 03:00:00)","0","9","0"
"3","[2016-10-24 02:40:00,2016-10-24 03:00:00)","1","3","0"
"3","[2016-10-24 02:40:00,2016-10-24 03:00:00)","0","16","3"
"1","[2016-10-24 03:00:00,2016-10-24 03:20:00)","1","5","0"
"1","[2016-10-24 03:00:00,2016-10-24 03:20:00)","0","5","2"
"3","[2016-10-24 03:00:00,2016-10-24 03:20:00)","1","5","0"
"3","[2016-10-24 03:00:00,2016-10-24 03:20:00)","0","16","1"
"1","[2016-10-24 03:20:00,2016-10-24 03:40:00)","1","11","0"
"1","[2016-10-24 03:20:00,2016-10-24 03:40:00)","0","5","1"
"3","[2016-10-24 03:20:00,2016-10-24 03:40:00)","0","15","1"
"1","[2016-10-24 03:40:00,2016-10-24 04:00:00)","1","21","0"
"1","[2016-10-24 03:40:00,2016-10-24 04:00:00)","0","5","0"
"3","[2016-10-24 03:40:00,2016-10-24 04:00:00)","1","3","1"
"3","[2016-10-24 03:40:00,2016-10-24 04:00:00)","0","7","0"
"1","[2016-10-24 04:00:00,2016-10-24 04:20:00)","1","14","0"
"1","[2016-10-24 04:00:00,2016-10-24 04:20:00)","0","15","0"
"3","[2016-10-24 04:00:00,2016-10-24 04:20:00)","1","6","0"
"3","[2016-10-24 04:00:00,2016-10-24 04:20:00)","0","10","1"
"1","[2016-10-24 04:20:00,2016-10-24 04:40:00)","1","18","1"
"1","[2016-10-24 04:20:00,2016-10-24 04:40:00)","0","14","2"
"3","[2016-10-24 04:20:00,2016-10-24 04:40:00)","1","10","1"
"3","[2016-10-24 04:20:00,2016-10-24 04:40:00)","0","12","0"
"1","[2016-10-24 04:40:00,2016-10-24 05:00:00)","1","22","1"
"1","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","14","0"
"3","[2016-10-24 04:40:00,2016-10-24 05:00:00)","1","8","0"
"3","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","12","3"
"2","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","1","0"
"1","[2016-10-24 05:00:00,2016-10-24 05:20:00)","1","25","1"
"1","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","5","0"
"3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","1","8","0"
"3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","13","4"
"2","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","18","2"
"1","[2016-10-24 05:20:00,2016-10-24 05:40:00)","1","33","2"
"1","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","4","1"
"3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","1","5","1"
"3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","16","1"
"2","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","23","1"
"1","[2016-10-24 05:40:00,2016-10-24 06:00:00)","1","41","0"
"1","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","6","0"
"3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","1","9","0"
"3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","21","2"
"2","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","30","2"
"1","[2016-10-24 06:00:00,2016-10-24 06:20:00)","1","31","1"
"1","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","18","4"
"3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","1","23","1"
"3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","41","8"
"2","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","27","5"
"1","[2016-10-24 06:20:00,2016-10-24 06:40:00)","1","57","11"
"1","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","21","9"
"3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","1","41","6"
"3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","53","12"
"2","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","39","10"
"1","[2016-10-24 06:40:00,2016-10-24 07:00:00)","1","59","15"
"1","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","24","7"
"3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","1","60","16"
"3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","105","33"
"2","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","52","15"
"1","[2016-10-24 07:00:00,2016-10-24 07:20:00)","1","76","21"
"1","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","35","8"
"3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","1","75","26"
"3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","150","50"
"2","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","104","39"
"1","[2016-10-24 07:20:00,2016-10-24 07:40:00)","1","116","21"
"1","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","34","11"
"3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","1","101","25"
"3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","148","58"
"2","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","111","49"
"1","[2016-10-24 07:40:00,2016-10-24 08:00:00)","1","126","39"
